Cd,Dbh1,Dbh2,Time
PAVEGR,4.3,4.4,10.085
PAVEGR,3.2,3.6,11.2
PAVEGR,27.4,29.9,10.156
PAVEGR,6.5,7.4,10.181
PAVEGR,8.3,12.6,10.268
PAVEGR,3.3,3.3,10.268
PAVEGR,2.1,2.3,10.51
PAVEGR,10.6,10.5,10.463
PAVEGR,2.9,3.5,10.444
PAVEGR,3.3,-0.1,10.236
PAVEGR,2.2,-0.1,11.244
PAVEGR,2,-0.1,10.263
PAVEGR,3.1,-0.1,10.208
PAVEGR,3.1,-0.1,10.099
PAVEGR,6.3,-0.1,10.222
PAVEGR,2.7,-0.1,10.068
PAVEGR,2.3,-0.1,10.17
PAVEGR,3.2,-0.1,10.268
PAVEGR,2.3,-0.1,10.181
PAVEGR,2.6,-0.1,10.192
PAVEGR,4.3,-0.1,10.093
PAVEGR,4,-0.1,10.395
PAVEGR,2,-0.1,10.153
PAVEGR,2,-0.1,10.164
PAVEGR,11.5,-0.1,10.118
PAVEGR,2.7,-0.9,10.427
PAVEGR,2.3,-0.1,10.455
PAVEGR,4.5,-0.1,10.293
PAVEGR,13.4,-0.1,10.222
PAVEGR,5.5,-0.1,10.244
PAVEGR,3.6,-0.9,10.43
PAVEGR,4,-0.1,10.192
PAVEGR,3.3,0,10.425
PAVEGR,2.1,-0.1,11.041
PAVEGR,2.1,-0.1,11.06
PAVEGR,6.3,-0.1,10.279
PAVEGR,3.1,-0.1,10.126
PAVEGR,2.2,-0.1,10.175
PAVEGR,2.4,-0.1,10.233
PAVEGR,43.4,-0.1,10.26
PAVEGR,6.2,0,10.427
PAVEGR,3.4,-0.1,10.419
PAVEGR,5.5,-0.1,10.46
PAVEGR,5,-0.1,10.26
PAVEGR,2.3,-0.1,10.427
PAVES1,2.6,3.1,10.255
PAVES1,3.8,4.6,11.197
PAVES1,9,12.5,10.441
PAVES1,2.6,2.8,10.608
PAVES1,13.2,16.1,10.34
PAVES1,2.5,2.7,10.51
PAVES1,2.5,3,10.238
PAVES1,3.3,3.6,11.044
PAVES1,2.5,2.4,10.025
PAVES1,8.4,10.5,10.115
PAVES1,2.7,3.1,10.501
PAVES1,2.8,2.9,10.186
PAVES1,17.1,22,10.027
PAVES1,2.1,5.5,10.195
PAVES1,3.4,4,10.329
PAVES1,23.5,22.8,10.501
PAVES1,11.8,14.1,10.093
PAVES1,10.2,10.5,10.395
PAVES1,2.4,2.6,10.274
PAVES1,9,9,10.115
PAVES1,6.3,7.4,10.386
PAVES1,4,4.9,10.266
PAVES1,7.8,9,10.088
PAVES1,3.5,3.8,10.468
PAVES1,4.1,4.1,10.071
PAVES1,4.3,4.5,10.11
PAVES1,19.5,22.7,10.181
PAVES1,4.9,5.9,10.263
PAVES1,2,2.3,10.192
PAVES1,8.2,9,10.397
PAVES1,11.5,12.2,10.197
PAVES1,32.5,33.8,10.208
PAVES1,2.4,2.2,10.367
PAVES1,8.7,9.6,10.238
PAVES1,2.1,2.3,11.063
PAVES1,2,2,10.088
PAVES1,2.1,2.3,10.241
PAVES1,2.7,2.7,10.129
PAVES1,2.3,3.4,10.266
PAVES1,2.1,2.9,10.126
PAVES1,2.4,3.1,10.178
PAVES1,2.4,2.8,10.482
PAVES1,6.4,7.8,10.414
PAVES1,7.6,12.3,10.222
PAVES1,7.3,7.8,10.263
PAVES1,5.6,8.6,10.414
PAVES1,2.4,3.1,10.189
PAVES1,5.3,6,10.203
PAVES1,8.5,8.8,10.238
PAVES1,4.2,4.6,10.225
PAVES1,7,7,10.277
PAVES1,3.4,8,10.164
PAVES1,4.6,5.7,10.268
PAVES1,17.9,21.7,10.348
PAVES1,5,7.9,11.205
PAVES1,6.5,8.7,10.066
PAVES1,2,2.1,10.077
PAVES1,4.2,4.3,10.392
PAVES1,7.6,8.8,10.26
PAVES1,2.1,2.7,10.244
PAVES1,3.3,5.8,10.266
PAVES1,15.4,18.5,11.038
PAVES1,6.3,7.3,10.367
PAVES1,6.5,7.4,10.112
PAVES1,4,5.4,10.184
PAVES1,3,5.8,10.296
PAVES1,2.1,2.7,10.422
PAVES1,6.8,8.2,10.482
PAVES1,3.8,4.3,10.258
PAVES1,2,2.2,10.195
PAVES1,3.7,4.3,10.288
PAVES1,8.3,8.8,10.425
PAVES1,2.8,3.9,10.211
PAVES1,3.3,3.7,10.134
PAVES1,2.7,3.2,11.063
PAVES1,8,12,10.112
PAVES1,6.7,7,10.099
PAVES1,3.1,3.6,10.474
PAVES1,9.7,9.8,10.11
PAVES1,12.5,12.5,10.17
PAVES1,2.2,2.7,10.589
PAVES1,17.3,17.4,10.156
PAVES1,14.4,15.9,10.266
PAVES1,7.5,7.6,10.285
PAVES1,2.1,3.8,10.236
PAVES1,2.4,2.6,10.266
PAVES1,5.2,5.4,10.263
PAVES1,2.4,2.5,10.293
PAVES1,2.4,2.9,10.263
PAVES1,2.2,2.5,10.488
PAVES1,3.6,3.6,10.247
PAVES1,19.7,21.6,10.301
PAVES1,3.6,4,10.312
PAVES1,2,2.5,11.06
PAVES1,5.3,5.4,10.189
PAVES1,25.2,25.4,10.46
PAVES1,2.8,2.9,10.244
PAVES1,3.5,4.2,10.247
PAVES1,3.8,5.1,10.189
PAVES1,2.2,4.2,10.351
PAVES1,4.3,4.5,10.425
PAVES1,6.8,9,11.041
PAVES1,5.8,6.5,10.085
PAVES1,10.4,11.8,10.321
PAVES1,6.4,6.7,10.271
PAVES1,3.7,4.1,10.068
PAVES1,2.7,3,10.112
PAVES1,3.1,4.8,10.581
PAVES1,6.8,7,10.11
PAVES1,10.1,11.6,11.085
PAVES1,3.1,4.3,10.178
PAVES1,2.3,2.7,10.433
PAVES1,2.7,3,10.274
PAVES1,2.6,3.6,11.178
PAVES1,3.4,3.5,10.463
PAVES1,4.1,4.3,10.101
PAVES1,3.3,3.5,10.195
PAVES1,7.3,10.5,10.321
PAVES1,2.6,3.5,10.145
PAVES1,2.4,3.6,11.003
PAVES1,3.6,3.7,10.126
PAVES1,5.4,6.3,10.274
PAVES1,2,2,10.11
PAVES1,6.1,6.3,11.047
PAVES1,3.2,4.9,10.225
PAVES1,16.9,17.9,10.299
PAVES1,3.2,3.5,10.263
PAVES1,2.2,2.3,11.041
PAVES1,2.4,5.1,10.23
PAVES1,2.1,2.4,10.282
PAVES1,3.9,6.2,10.296
PAVES1,14.5,15.4,10.233
PAVES1,6.2,6.4,10.51
PAVES1,2.7,2.9,10.192
PAVES1,8.5,11.8,10.266
PAVES1,2.5,4,10.326
PAVES1,2.2,2.4,11.093
PAVES1,2,2.3,10.419
PAVES1,4.1,3.9,10.255
PAVES1,4.5,5.8,11.203
PAVES1,3.8,4,10.279
PAVES1,7,8.3,10.156
PAVES1,2.3,2.5,10.145
PAVES1,2.5,2.6,10.26
PAVES1,4.3,6.2,10.411
PAVES1,3.1,3.1,10.6
PAVES1,4,3.8,10.589
PAVES1,3.8,5.7,10.233
PAVES1,2.3,3,10.589
PAVES1,7.7,8.9,11.041
PAVES1,3.4,3.7,10.337
PAVES1,3.5,3.5,10.027
PAVES1,2.2,2.4,10.427
PAVES1,4.3,6.7,10.052
PAVES1,5.7,5.8,10.507
PAVES1,2,2.3,11.063
PAVES1,2.1,2.8,10.266
PAVES1,5,5,10.597
PAVES1,8,9.2,10.482
PAVES1,3.8,4.5,10.263
PAVES1,2.2,2.3,10.51
PAVES1,11.5,11.7,10.271
PAVES1,13.5,13.8,10.595
PAVES1,6.7,9.1,10.266
PAVES1,4.7,5.2,10.142
PAVES1,34.7,37.4,10.151
PAVES1,5,5.7,11.085
PAVES1,2.1,4,10.244
PAVES1,7.1,7.9,10.189
PAVES1,4,4.1,10.099
PAVES1,5.8,5.8,10.104
PAVES1,4.1,4.3,10.173
PAVES1,25.7,26.2,11.205
PAVES1,3,3.7,10.268
PAVES1,3.4,3.5,10.515
PAVES1,2,2.5,10.46
PAVES1,2.2,2.3,10.411
PAVES1,5.1,6.5,10.205
PAVES1,7.1,8.1,10.049
PAVES1,2.9,3.9,10.211
PAVES1,2.3,2.7,10.479
PAVES1,2.3,3.6,10.181
PAVES1,2,2.5,10.189
PAVES1,2.7,2.9,10.422
PAVES1,4.7,5,10.312
PAVES1,2.5,3,10.203
PAVES1,3.8,4,10.277
PAVES1,18.8,19.6,10.255
PAVES1,2.3,3.2,10.485
PAVES1,2,2.5,11.167
PAVES1,3,3.8,10.195
PAVES1,3.6,3.8,10.422
PAVES1,3.8,4.8,10.233
PAVES1,2.9,2.7,10.263
PAVES1,4.3,4.6,10.227
PAVES1,6.3,8,10.422
PAVES1,7.7,8.2,10.025
PAVES1,6,8.3,11.041
PAVES1,8.1,8.6,10.178
PAVES1,8,8,10.266
PAVES1,15.4,17.5,10.258
PAVES1,5.6,5.8,10.315
PAVES1,5.4,5.6,10.192
PAVES1,2.5,2.5,10.099
PAVES1,7.8,14.9,10.244
PAVES1,2.2,2.7,10.31
PAVES1,5.8,6.7,10.104
PAVES1,9.7,11.7,10.195
PAVES1,9.2,9.8,10.332
PAVES1,3,4.7,11.203
PAVES1,3.6,3.8,10.195
PAVES1,3.4,3.7,10.134
PAVES1,10.9,11.1,10.09
PAVES1,3.4,3.6,10.249
PAVES1,2.2,2.7,10.115
PAVES1,6.5,8,11.041
PAVES1,7.1,7.2,10.655
PAVES1,6.4,6.8,10.268
PAVES1,2.4,3.2,10.049
PAVES1,8,8.6,10.384
PAVES1,3,3.4,10.189
PAVES1,11.1,11.7,10.23
PAVES1,2.3,3.1,10.17
PAVES1,10.8,13.3,10.603
PAVES1,2.2,3.8,10.422
PAVES1,3.3,3.6,10.118
PAVES1,6.1,6.3,11.041
PAVES1,10.7,11.7,11.203
PAVES1,2.3,2.3,10.433
PAVES1,2.3,2.4,10.104
PAVES1,2.3,2.4,10.214
PAVES1,2.3,2.4,10.433
PAVES1,2,2.3,10.592
PAVES1,2.2,2.9,10.444
PAVES1,2.3,2.4,11.205
PAVES1,2.9,3,10.175
PAVES1,2.7,3.8,10.266
PAVES1,10,10.3,10.296
PAVES1,2.3,4.4,10.51
PAVES1,4.2,5,10.164
PAVES1,3.7,3.8,10.449
PAVES1,4.2,5.1,10.233
PAVES1,2.6,2.8,10.063
PAVES1,4.5,4.3,10.312
PAVES1,3.6,4.2,10.312
PAVES1,5.2,5.3,10.4
PAVES1,32.5,34.3,10.203
PAVES1,2,2.1,10.107
PAVES1,2.3,2.7,10.249
PAVES1,5.7,5.2,10.189
PAVES1,3.6,4.6,10.118
PAVES1,3.5,3.6,10.118
PAVES1,4.4,4.8,10.189
PAVES1,5.1,5.8,10.315
PAVES1,2.5,3.2,11.178
PAVES1,22.4,26.6,10.156
PAVES1,3.3,4.3,10.422
PAVES1,8,11.8,10.121
PAVES1,3.2,3.7,10.151
PAVES1,2,2.4,10.247
PAVES1,5.1,6.9,10.178
PAVES1,5.7,6.5,10.107
PAVES1,7.6,9.6,10.285
PAVES1,12.9,13.7,10.46
PAVES1,2.7,3.2,10.126
PAVES1,2.7,2.6,10.337
PAVES1,2.7,3.2,10.219
PAVES1,5.4,8.1,10.323
PAVES1,2.3,3.4,11.003
PAVES1,5.9,6.1,10.175
PAVES1,2,2.8,10.167
PAVES1,4,4.4,10.2
PAVES1,3,3.2,10.649
PAVES1,5.2,8.5,10.268
PAVES1,2.6,3,11.063
PAVES1,3.1,3.2,10.142
PAVES1,23.3,25.2,10.425
PAVES1,4.4,4.6,10.203
PAVES1,3.6,4.2,10.178
PAVES1,3.2,3.1,10.112
PAVES1,4.1,6.3,10.085
PAVES1,4.3,5.4,10.315
PAVES1,6.3,6.6,10.395
PAVES1,3.3,4.1,10.296
PAVES1,2.5,2.6,10.255
PAVES1,9,9.9,10.307
PAVES1,2.4,2.7,10.29
PAVES1,8.9,9.8,10.274
PAVES1,10.4,19.2,10.164
PAVES1,10,10.9,10.518
PAVES1,2.2,2.4,10.195
PAVES1,2,2,10.186
PAVES1,2.4,2.8,10.181
PAVES1,23.7,25.9,10.266
PAVES1,2.5,2.8,10.515
PAVES1,3,3.1,11.167
PAVES1,17.8,24.3,10.23
PAVES1,2.4,2.5,10.107
PAVES1,27.8,29.4,10.208
PAVES1,3,3.5,10.225
PAVES1,4.8,5,10.444
PAVES1,6.2,6.3,10.463
PAVES1,6.1,6.6,10.504
PAVES1,2.7,4.2,10.444
PAVES1,2.6,3.8,10.121
PAVES1,2.1,2.2,10.46
PAVES1,2.9,3,10.107
PAVES1,5.9,6.6,10.268
PAVES1,2.1,2.9,11.2
PAVES1,6.3,8,10.222
PAVES1,2.7,3.5,11.06
PAVES1,5.4,8.9,10.088
PAVES1,5.4,5.4,10.279
PAVES1,4.9,5.3,10.597
PAVES1,3.3,3.5,10.307
PAVES1,2.2,2.7,10.392
PAVES1,5,6.3,10.29
PAVES1,2.7,3.3,10.181
PAVES1,5,6.4,10.266
PAVES1,3,3.4,10.184
PAVES1,2,3.4,10.403
PAVES1,4,4.3,10.312
PAVES1,11.2,14.5,10.077
PAVES1,2,2.8,10.6
PAVES1,2.5,2.6,10.51
PAVES1,2.8,3.2,10.162
PAVES1,5,4.7,10.162
PAVES1,2,2,10.51
PAVES1,25,25.2,10.203
PAVES1,5.7,8.5,10.392
PAVES1,5.5,5.9,10.296
PAVES1,2.6,3,10.184
PAVES1,4.4,5,10.463
PAVES1,4.8,7.5,10.507
PAVES1,2.8,3.1,10.274
PAVES1,3.2,3.5,10.233
PAVES1,4.1,4.5,10.164
PAVES1,2,2.9,10.263
PAVES1,2.3,2.5,10.266
PAVES1,12.5,14,10.192
PAVES1,5.5,14.3,11.044
PAVES1,7.2,8.7,10.197
PAVES1,2.7,3.6,10.236
PAVES1,6.7,9.3,10.274
PAVES1,3.5,3.9,10.26
PAVES1,2,2.4,10.427
PAVES1,14.9,15.9,10.6
PAVES1,10,11.5,10.233
PAVES1,2.4,2.6,10.189
PAVES1,5.2,5.8,10.236
PAVES1,2,2.3,10.266
PAVES1,3.5,3.9,10.236
PAVES1,5.1,5.3,10.649
PAVES1,4,5.6,10.529
PAVES1,3.7,6.8,10.205
PAVES1,12.8,13.1,10.219
PAVES1,3.3,3.3,10.422
PAVES1,5.1,6,10.268
PAVES1,3.3,3.5,11.044
PAVES1,5.7,7.8,11.238
PAVES1,2.8,4.1,10.26
PAVES1,5.3,5.2,10.071
PAVES1,3.3,3.6,10.252
PAVES1,2,2.7,10.205
PAVES1,3.4,5,10.181
PAVES1,2.1,2.4,10.411
PAVES1,2.5,2.6,10.282
PAVES1,5.2,5.1,10.277
PAVES1,3.1,3,10.192
PAVES1,9.1,9.1,10.419
PAVES1,2.2,2.5,11.088
PAVES1,11.1,12.6,10.468
PAVES1,6.2,5.9,10.244
PAVES1,4.8,5,10.263
PAVES1,3.2,6.3,10.126
PAVES1,2.4,2.9,10.575
PAVES1,11,12.2,10.134
PAVES1,3.2,-0.1,10.616
PAVES1,2.9,-0.1,10.241
PAVES1,3,-0.1,10.616
PAVES1,5.3,-0.1,10.29
PAVES1,5,-0.1,10.285
PAVES1,7.4,-0.1,10.099
PAVES1,2,-0.1,11.047
PAVES1,12.2,-0.1,10.266
PAVES1,14.9,-0.1,10.197
PAVES1,7.1,-0.1,10.427
PAVES1,5.5,-0.1,10.178
PAVES1,2.5,-0.1,10.189
PAVES1,2,-0.1,11.03
PAVES1,3.7,-0.1,10.093
PAVES1,2.1,-0.1,10.255
PAVES1,4.7,-0.1,10.09
PAVES1,2.9,-0.1,10.31
PAVES1,2.6,-0.1,10.211
PAVES1,2.3,-0.1,10.126
PAVES1,2.5,-0.1,11.205
PAVES1,2.2,-0.1,10.427
PAVES1,8.1,-0.1,10.173
PAVES1,7,-0.1,10.186
PAVES1,2.1,-0.1,10.258
PAVES1,3.6,-0.1,10.104
PAVES1,7.9,-0.1,10.249
PAVES1,4.2,-0.1,10.203
PAVES1,3.2,-0.1,10.195
PAVES1,14,-0.1,10.216
PAVES1,2.2,-0.1,10.334
PAVES1,26.7,-0.1,11.041
PAVES1,2.9,-0.1,10.427
PAVES1,2.2,0,11.238
PAVES1,7.1,-0.9,10.025
PAVES1,3,-0.1,10.471
PAVES1,3.5,-0.1,10.112
PAVES1,2.7,-0.1,10.23
PAVES1,20.3,-0.1,10.296
PAVES1,31,-0.1,10.241
PAVES1,2.2,-0.1,10.156
PAVES1,4.1,-0.1,10.195
PAVES1,14.5,-0.9,10.189
PAVES1,2.8,-0.1,11.205
PAVES1,2.8,-0.1,10.126
PAVES1,76.3,-0.1,10.315
PAVES1,2.9,-0.1,10.104
PAVES1,8.9,-0.1,10.419
PAVES1,3.5,-0.1,10.414
PAVES1,2,-0.1,10.293
PAVES1,6.5,-0.1,10.027
PAVES1,16.7,-0.1,10.263
PAVES1,3.8,-0.1,10.244
PAVES1,2.8,-0.1,10.332
PAVES1,2.5,-0.1,10.666
PAVES1,2.3,-0.1,10.156
PAVES1,8.4,-0.1,10.337
PAVES1,9.8,-0.1,10.345
PAVES1,8.9,-0.1,10.208
PAVES1,2.3,-0.1,10.458
PAVES1,19.8,-0.1,10.129
PAVES1,9.7,-0.1,10.496
PAVES1,8.4,-0.1,10.236
PAVES1,14.3,-0.1,10.107
PAVES1,16.3,-0.9,10.145
PAVES1,2.6,-0.1,10.104
PAVES1,3.5,-0.1,10.121
PAVES1,5,-0.1,10.107
PAVES1,3.5,-0.1,11.09
PAVES1,8,-0.1,11.041
PAVES1,3,-0.1,10.26
PAVES1,2.7,-0.1,10.277
PAVES1,15.3,-0.1,10.301
PAVES1,2.1,-0.1,10.148
PAVES1,21.9,-0.1,10.156
PAVES1,2.8,-0.1,10.118
PAYELU,4.3,4.3,10.23
PAYELU,3.6,4,10.271
PAYELU,2.4,2.5,10.025
PAYELU,3.5,3.5,10.395
PAYELU,8.9,10.2,10.6
PAYELU,6.6,6.1,10.46
PAYELU,3.5,4.2,10.247
PAYELU,2.5,2.7,11.247
PAYELU,5.7,6.4,10.301
PAYELU,2.1,2.3,10.395
PAYELU,3.9,5.7,10.195
PAYELU,6.2,6.9,10.236
PAYELU,3.3,3.6,10.263
PAYELU,2.4,3.4,10.118
PAYELU,4.9,5.5,11.2
PAYELU,3.9,4.2,10.085
PAYELU,2.4,2.4,10.266
PAYELU,2,3,10.027
